unique_id,sample_year,stream_name,site_id,sample_hitch,compartment,resource,taxon_code,length_mm,d13C,d15N,CN
2017-SW03-TNC-CKC-25,2017,Sweetwater,SW03,H3,fish,fish,CKC,115,-25.6315904,8.7714799,3.501627069
2017-SW03-TNC-CKC-26,2017,Sweetwater,SW03,H3,fish,fish,CKC,90,-25.825472,8.3003386,3.493967938
2017-SW03-TNC-CKC-27,2017,Sweetwater,SW03,H3,fish,fish,CKC,88,-26.2132352,8.6364394,3.701597961
2017-SW03-TNC-CKC-30,2017,Sweetwater,SW03,H3,fish,fish,CKC,70,-25.0873082,7.9122222,3.455097127
2017-SW03-TNC-CKC-31,2017,Sweetwater,SW03,H3,fish,fish,CKC,60,-26.7799655,6.7068607,4.889257708
2017-SW03-TNC-CKC-32,2017,Sweetwater,SW03,H3,fish,fish,CKC,50,-25.0358084,7.588125,3.342277788
2017-SW03-TNC-CKC-39,2017,Sweetwater,SW03,H3,fish,fish,CKC,50,-25.3569248,7.5741208,3.470478366
2017-SW03-TNC-CKC-37,2017,Sweetwater,SW03,H3,fish,fish,CKC,44,-25.3781306,7.0739708,3.414455405
2017-SW03-TNC-CKC-41,2017,Sweetwater,SW03,H3,fish,fish,CKC,41,-25.5952376,7.0739708,3.659217734
2017-SW03-TNC-CKC-43,2017,Sweetwater,SW03,H3,fish,fish,CKC,45,-24.8227406,7.7171637,3.538216166
B-2016-SW03-H2-5,2016,Sweetwater,SW03,H2,invert,invert,Dytiscidae,NA,-29.41587347,2.9863419,4.181156471
B-2016-SW03-H2-3,2016,Sweetwater,SW03,H2,invert,invert,Dytiscidae,NA,-26.101152,3.9650446,5.41176538
B-2016-SW03-H2-2,2016,Sweetwater,SW03,H2,invert,invert,Elmidae-adult,NA,-24.89625878,1.3266722,4.584480705
B-2016-SW03-H2-21,2016,Sweetwater,SW03,H2,invert,invert,Elmidae-adult,NA,-24.5893729,1.0029374,4.5272935
B-2016-SW03-H2-1,2016,Sweetwater,SW03,H2,invert,invert,Elmidae-larvae,NA,-24.23727187,0.8812717,4.807412705
B-2016-SW03-H2-11,2016,Sweetwater,SW03,H2,invert,invert,Elmidae-larvae,NA,-24.1947276,1.1903827,5.9282
B-2016-SW03-H2-12,2016,Sweetwater,SW03,H2,invert,invert,Ephemeridae,NA,-23.79567266,2.3225677,4.192797197
B-2016-SW03-H2-7,2016,Sweetwater,SW03,H2,invert,invert,Ephemeridae,NA,-23.82004348,1.9532356,4.38605002
PP-16-H2-SW03-FBOM-DEP--NA,2016,Sweetwater,SW03,H2,baseline,detritus,FBOM,NA,-22.5189493,0.767391,8.262543063
PP-16-H1-SW03-FBOM-DEP--NA,2016,Sweetwater,SW03,H1,baseline,detritus,FBOM,NA,-25.9892613,0.5438016,7.861091782
PP-16-H1-SW03-FBOM-EROS--NA,2016,Sweetwater,SW03,H1,baseline,detritus,FBOM,NA,-24.9939832,3.7450057,8.445517701
PP-16-H1-SW03-ALG-LITH--NA,2016,Sweetwater,SW03,H1,baseline,detritus,FBOM,NA,-18.7812693,0.1798656,8.790861836
PP-16-H3-SW03-ALG-PHY--NA,2016,Sweetwater,SW03,H3,baseline,detritus,FBOM,NA,-24.7221639,4.4211684,6.823537964
PP-16-H3-SW03-FBOM-EROS--NA,2016,Sweetwater,SW03,H3,baseline,detritus,FBOM,NA,-25.2523014,0.9947772,7.959883031
PP-16-H2-SW03-FBOM-LITH--NA,2016,Sweetwater,SW03,H2,baseline,detritus,FBOM,NA,-25.3462576,0.4389611,8.676316085
PP-16-H3-SW03-FBOM-DEP--NA,2016,Sweetwater,SW03,H3,baseline,detritus,FBOM,NA,-21.6121708,0.89127,9.999809715
PP-17-H2-SW03-ALG-LITH-202-A,2017,Sweetwater,SW03,H2,baseline,detritus,FBOM,NA,-22.5210347,1.8034024,8.097643098
PP-17-H2-SW03-FBOM-DEP-203-A,2017,Sweetwater,SW03,H2,baseline,detritus,FBOM,NA,-26.7089236,0.7358294,10.98769603
PP-17-H3-SW03-FBOM-DEP-188-A,2017,Sweetwater,SW03,H3,baseline,detritus,FBOM,NA,-25.0332952,1.0947172,9.6299107
PP-17-H3-SW03-FBOM-DEP-188-B,2017,Sweetwater,SW03,H3,baseline,detritus,FBOM,NA,-25.4920262,1.1919015,9.831159563
2016-SW03-H1-photo-filimentous,2016,Sweetwater,SW03,H1,baseline,photo,filimentous,NA,-25.49670896,-0.189215,11.3486648
2017-SW03-H2-photo-filimentous,2017,Sweetwater,SW03,H2,baseline,photo,filimentous,NA,-25.81097584,1.8708384,12.43319716
B-2016-SW03-H2-3,2016,Sweetwater,SW03,H2,invert,invert,Gomphidae,NA,-25.94095491,3.4846731,4.852346063
B-2016-SW03-H2-2,2016,Sweetwater,SW03,H2,invert,invert,Gomphidae,NA,-26.478868,5.0560239,4.637757686
B-2016-SW03-H2-4,2016,Sweetwater,SW03,H2,invert,invert,Gomphidae,NA,-23.56044498,3.5761008,4.334714799
B-2016-SW03-H2-1,2016,Sweetwater,SW03,H2,invert,invert,Gomphidae,NA,-25.58006413,3.9116706,4.874008928
B-2016-SW03-H2-1,2016,Sweetwater,SW03,H2,invert,invert,Gomphidae,NA,-25.58006413,3.9116706,4.874008928
B-2016-SW03-H2-10,2016,Sweetwater,SW03,H2,invert,invert,Heptaganeidae,NA,-23.45740571,1.6529656,5.296543397
B-2016-SW03-H2-101,2016,Sweetwater,SW03,H2,invert,invert,Heptaganeidae,NA,-23.3954373,1.59684093,5.28472
B-2016-SW03-H2-101,2016,Sweetwater,SW03,H2,invert,invert,Heptaganeidae,NA,-23.4189427,1.629482,5.9283472
B-2016-SW03-H2-8,2016,Sweetwater,SW03,H2,invert,invert,Hydropyschidae,NA,-23.24099285,2.1424057,4.128766253
B-2016-SW03-H2-81,2016,Sweetwater,SW03,H2,invert,invert,Hydropyschidae,NA,-23.394537,2.948287912,4.19387
B-2016-SW03-H2-13,2016,Sweetwater,SW03,H2,invert,invert,Leptohyphidae,NA,-24.07739931,0.8402348,4.748391362
B-2016-SW03-H2-14,2016,Sweetwater,SW03,H2,invert,invert,Leptohyphidae,NA,-24.872699,1.492928,4.399284
B-2016-SW03-H2-15,2016,Sweetwater,SW03,H2,invert,invert,Leptohyphidae,NA,-24.385992,0.67939873,4.3927232
2016-SW03-TNC-LND-27,2016,Sweetwater,SW03,H3,fish,fish,LND,70,-23.69140618,6.592931,5.066836365
2016-SW03-TNC-LND-28,2016,Sweetwater,SW03,H3,fish,fish,LND,64,-23.09540153,6.669159,4.721389656
2016-SW03-TNC-LND-29,2016,Sweetwater,SW03,H3,fish,fish,LND,51,-22.78372041,6.319112,4.178796596
2016-SW03-TNC-LND-30,2016,Sweetwater,SW03,H3,fish,fish,LND,80,-23.80181359,7.487607,4.261408847
2016-SW03-TNC-LND-31,2016,Sweetwater,SW03,H3,fish,fish,LND,42,-23.83894175,6.647093,4.729239264
2016-SW03-TNC-LND-32,2016,Sweetwater,SW03,H3,fish,fish,LND,59,-25.0861552,6.679189,3.995637657
2016-SW03-TNC-LND-33,2016,Sweetwater,SW03,H3,fish,fish,LND,54,-24.02458254,6.940972,4.439574311
2016-SW03-TNC-LND-34,2016,Sweetwater,SW03,H3,fish,fish,LND,48,-23.91808335,6.392331,5.609658185
2016-SW03-TNC-LND-35,2016,Sweetwater,SW03,H3,fish,fish,LND,57,-24.8374938,6.202764,5.878428547
2017-SW03-TNC-LND-75,2016,Sweetwater,SW03,H3,fish,fish,LND,58,-25.30157992,7.3370497,4.635695907
2016-SW03-TNC-LND-37,2016,Sweetwater,SW03,H3,fish,fish,LND,58,-24.1189,5.391,3.81
2017-SW03-TNC-LND-66,2017,Sweetwater,SW03,H3,fish,fish,LND,102,-25.8416288,7.6041298,3.546416488
2017-SW03-TNC-LND-69,2017,Sweetwater,SW03,H3,fish,fish,LND,76,-27.2048588,7.7531745,3.912194114
2017-SW03-TNC-LND-71,2017,Sweetwater,SW03,H3,fish,fish,LND,58,-26.8918208,7.1109819,3.937325308
2017-SW03-TNC-LND-70,2017,Sweetwater,SW03,H3,fish,fish,LND,60,-25.90406599,6.5888253,5.51392389
2017-SW03-TNC-LND-67,2017,Sweetwater,SW03,H3,fish,fish,LND,110,-26.28977424,7.7551751,4.776249239
2017-SW03-TNC-LND-68,2017,Sweetwater,SW03,H3,fish,fish,LND,81,-26.17552648,7.6001286,4.39424899
2017-SW03-TNC-LND-72,2017,Sweetwater,SW03,H3,fish,fish,LND,70,-25.66775865,6.8819132,4.137374983
2017-SW03-TNC-LND-73,2017,Sweetwater,SW03,H3,fish,fish,LND,52,-25.8184034,6.8399006,3.910678731
2017-SW03-TNC-LND-74,2017,Sweetwater,SW03,H3,fish,fish,LND,53,-27.00650807,7.1760014,6.001509655
2017-SW03-TNC-LND-76,2017,Sweetwater,SW03,H3,fish,fish,LND,60,-25.11702585,7.3990683,4.227508094
2016-SW03-TNC-LND-38,2017,Sweetwater,SW03,H3,fish,fish,LND,52,-24.61,5.74,3.73
2016-SW03-TNC-LNS-37,2016,Sweetwater,SW03,H3,fish,fish,LNS,126,-25.86165,5.236518,3.6662188
2016-SW03-TNC-LNS-38,2016,Sweetwater,SW03,H3,fish,fish,LNS,125,-25.532165,5.846156,3.58214
2016-SW03-TNC-LNS-39,2016,Sweetwater,SW03,H3,fish,fish,LNS,60,-24.238468,5.13844611,3.6974125
2016-SW03-TNC-LNS-40,2016,Sweetwater,SW03,H3,fish,fish,LNS,77,-23.984984,5.563321,3.248936
2016-SW03-TNC-LNS-41,2016,Sweetwater,SW03,H3,fish,fish,LNS,85,-22.3549841,5.482684684,3.257896
2017-SW03-TNC-LNS-09,2017,Sweetwater,SW03,H3,fish,fish,LNS,130,-25.3801502,5.5445121,3.525974403
2017-SW03-TNC-LNS-10,2017,Sweetwater,SW03,H3,fish,fish,LNS,105,-23.704892,5.6885553,3.269631083
2017-SW03-TNC-LNS-11,2017,Sweetwater,SW03,H3,fish,fish,LNS,130,-24.4097324,5.7515742,3.937439914
2017-SW03-TNC-LNS-12,2017,Sweetwater,SW03,H3,fish,fish,LNS,126,-23.997734,5.8365997,3.261278406
2017-SW03-TNC-LNS-13,2017,Sweetwater,SW03,H3,fish,fish,LNS,125,-23.4251774,5.5695196,3.482094687
2017-SW03-TNC-LNS-14,2017,Sweetwater,SW03,H3,fish,fish,LNS,60,-23.4191186,5.8376,3.474723587
2017-SW03-TNC-LNS-92,2017,Sweetwater,SW03,H3,fish,fish,LNS,77,-23.8351562,5.3394506,3.49651791
2016-SW03-H1-photo-bryophyte,2016,Sweetwater,SW03,H1,baseline,photo,macrophtye,NA,-27.0130236,2.772004,9.227307067
2017-SW03-H2-photo-macrophtye,2017,Sweetwater,SW03,H2,baseline,photo,macrophtye,NA,-29.20239376,2.5791812,14.37578498
2017-SW03-GR-RBT-53,2017,Sweetwater,SW03,H3,fish,fish,RBT,285,-27.1472726,8.7746594,3.763623923
2017-SW03-GR-RBT-55,2017,Sweetwater,SW03,H3,fish,fish,RBT,252,-27.6659669,8.5148154,3.760899382
2017-SW03-GR-RBT-54,2017,Sweetwater,SW03,H3,fish,fish,RBT,145,-27.9106531,8.5607878,3.912992751
2017-SW03-TNC-SDS-20,2017,Sweetwater,SW03,H3,fish,fish,SDS,59,-24.78990618,7.53811,4.16332804
2017-SW03-TNC-SDS-22,2017,Sweetwater,SW03,H3,fish,fish,SDS,50,-25.9577558,8.1542948,3.850887188
2017-SW03-TNC-SDS-21,2017,Sweetwater,SW03,H3,fish,fish,SDS,59,-27.5189066,7.6361394,3.969146491
2017-SW03-TNC-SDS-23,2017,Sweetwater,SW03,H3,fish,fish,SDS,45,-24.8015348,6.7638778,3.755106185
2017-SW03-GR-SDS-42,2017,Sweetwater,SW03,H3,fish,fish,SDS,70,-27.6118082,8.5894253,3.710004527
2017-SW03-GR-SDS-43,2017,Sweetwater,SW03,H3,fish,fish,SDS,58,-27.0833848,7.4630875,3.427914981
2017-SW03-GR-SDS-44,2017,Sweetwater,SW03,H3,fish,fish,SDS,69,-26.32199797,8.6314379,4.456502409
PP-16-H2-SW03-SES-WATER--NA,2016,Sweetwater,SW03,H2,baseline,detritus,Seston,NA,-26.9193124,2.2458116,6.22676069
PP-16-H1-SW03-SES-WATER--NA,2016,Sweetwater,SW03,H3,baseline,detritus,Seston,NA,-25.8713298,2.5980976,7.767189407
PP-17-H2-SW03-SES-WATER-114-A,2017,Sweetwater,SW03,H2,baseline,detritus,Seston,NA,-25.409459,3.0913264,7.463709677
2016-SW03-TNC-WHS-01,2016,Sweetwater,SW03,H3,fish,fish,WHS,45,-23.7776872,5.094449,3.805501676
2016-SW03-TNC-WHS-02,2016,Sweetwater,SW03,H3,fish,fish,WHS,42,-23.087584,5.606982,3.696935111
2016-SW03-TNC-WHS-03,2016,Sweetwater,SW03,H3,fish,fish,WHS,41,-22.8632752,5.421427,3.730561085
2016-SW03-TNC-WHS-04,2016,Sweetwater,SW03,H3,fish,fish,WHS,45,-23.208832,5.363253,3.566468189
2017-SW03-TNC-WHS-46,2016,Sweetwater,SW03,H3,fish,fish,WHS,87,-25.9789616,7.4950971,3.458327325
2017-SW03-TNC-WHS-48,2016,Sweetwater,SW03,H3,fish,fish,WHS,100,-26.6625962,7.4260764,3.508916587
2017-SW03-GR-WHS-57,2016,Sweetwater,SW03,H3,fish,fish,WHS,275,-26.8024875,7.5114178,3.273627276
2016-SW03-TNC-WHS-07,2016,Sweetwater,SW03,H3,fish,fish,WHS,37,-24.96177,5.69477,3.21147669
2016-SW03-TNC-WHS-08,2016,Sweetwater,SW03,H3,fish,fish,WHS,35,-25.8156,5.318631,3.63258
2016-SW03-TNC-WHS-09,2016,Sweetwater,SW03,H3,fish,fish,WHS,118,-26.013256,6.692188,3.245889
2016-SW03-TNC-WHS-10,2016,Sweetwater,SW03,H3,fish,fish,WHS,115,-26.387448,6.421833,3.2159
2017-SW03-TNC-WHS-01,2017,Sweetwater,SW03,H3,fish,fish,WHS,111,-25.9092854,7.2390203,3.219472758
2017-SW03-TNC-WHS-02,2017,Sweetwater,SW03,H3,fish,fish,WHS,170,-24.987338,6.9389303,3.30277156
2017-SW03-TNC-WHS-03,2017,Sweetwater,SW03,H3,fish,fish,WHS,100,-24.6914666,7.3500536,3.401174258
2017-SW03-TNC-WHS-04,2017,Sweetwater,SW03,H3,fish,fish,WHS,181,-25.8042662,6.8939168,3.294557449
2017-SW03-TNC-WHS-05,2017,Sweetwater,SW03,H3,fish,fish,WHS,194,-25.7810408,6.6928565,3.274310284
2017-SW03-TNC-WHS-06,2017,Sweetwater,SW03,H3,fish,fish,WHS,88,-27.7067294,6.9539348,3.41794587
2017-SW03-TNC-WHS-07,2017,Sweetwater,SW03,H3,fish,fish,WHS,89,-26.3677346,7.4650881,3.309857377
2017-SW03-TNC-WHS-08,2017,Sweetwater,SW03,H3,fish,fish,WHS,77,-26.1173042,7.6021292,3.463257808
2017-SW03-TNC-WHS-45,2017,Sweetwater,SW03,H3,fish,fish,WHS,85,-24.0361064,6.0706699,3.164853378
2017-SW03-TNC-WHS-47,2017,Sweetwater,SW03,H3,fish,fish,WHS,77,-27.7572194,6.5418112,3.320411326
2017-SW03-GR-WHS-66,2017,Sweetwater,SW03,H3,fish,fish,WHS,160,-27.2180275,7.4964268,3.364490628
B-2016-SW04-H3-35,2016,Sweetwater,SW04,H3,invert,invert,Ameletidae,NA,-23.99760092,2.4439122,5.62528406
B-2016-SW04-H3-35,2016,Sweetwater,SW04,H3,invert,invert,Ameletidae,NA,-27.33400157,2.5332771,7.193874952
B-2016-SW04-H2-8,2016,Sweetwater,SW04,H2,invert,invert,Baetidae,NA,-27.04186555,4.2553056,5.040430295
B-2016-SW04-H3-28,2016,Sweetwater,SW04,H3,invert,invert,Baetidae,NA,-27.63357275,4.0645296,5.647511548
PP-16-H2-SW04-ALG-PHY--NA,2016,Sweetwater,SW04,H2,baseline,biofilm,Biofilm,NA,-27.206104,3.5045478,8.88048369
PP-16-H2-SW04-ALG-LITH--NA,2016,Sweetwater,SW04,H2,baseline,biofilm,Biofilm,NA,-27.7701334,2.9040608,7.188371423
PP-16-H3-SW04-ALG-LITH--NA,2016,Sweetwater,SW04,H3,baseline,biofilm,Biofilm,NA,-30.193083,5.431764,7.461691428
PP-17-H3-SW04-ALG-LITH-182-A,2017,Sweetwater,SW04,H3,baseline,biofilm,Biofilm,NA,-28.1140731,2.947758,11.47623557
PP-17-H1-SW04-ALG-LITH-60-A,2017,Sweetwater,SW04,H1,baseline,biofilm,Biofilm,NA,-30.0356536,4.8326664,7.921052632
2016-SW04-H1-terr-c3c4,2016,Sweetwater,SW04,H1,baseline,terrC3,c3,NA,-28.54254368,3.830521,22.53154374
2017-SW04-H2-photo-macrophtye,2017,Sweetwater,SW04,H2,baseline,terrC3,c3,NA,-27.70604112,4.0412088,20.22700553
PP-16-H2-SW04-FBOM-EROS--NA,2016,Sweetwater,SW04,H2,baseline,terrC4,c4,NA,-21.140048,3.2312056,8.995521311
2017-SW04-H2-terr-c4,2017,Sweetwater,SW04,H2,baseline,terrC4,c4,NA,-21.16054192,4.7102552,19.16528655
2016-SW04-CKC-52,2016,Sweetwater,SW04,H3,fish,fish,CKC,90,-27.0018736,9.694207,3.77417525
2016-SW04-CKC-53,2016,Sweetwater,SW04,H3,fish,fish,CKC,60,-26.33532188,8.155605,4.119098414
2016-SW04-CKC-55,2016,Sweetwater,SW04,H3,fish,fish,CKC,47,-25.63477215,8.071353,4.964492651
2016-SW04-CKC-57,2016,Sweetwater,SW04,H3,fish,fish,CKC,46,-25.69828084,8.281983,4.895903214
2016-SW04-CKC-59,2016,Sweetwater,SW04,H3,fish,fish,CKC,53,-25.80184886,8.256908,5.206348861
2016-SW04-CKC-60,2016,Sweetwater,SW04,H3,fish,fish,CKC,52,-26.6462128,8.344169,3.957615917
2016-SW04-CKC-54,2016,Sweetwater,SW04,H3,fish,fish,CKC,42,-25.09671092,8.0517411,4.680465889
2016-SW04-CKC-51,2016,Sweetwater,SW04,H3,fish,fish,CKC,108,-26.3652504,9.8502805,3.567193472
2016-SW04-CKC-50,2016,Sweetwater,SW04,H3,fish,fish,CKC,125,-26.0032408,9.4371566,3.48702475
2016-SW04-CKC-56,2016,Sweetwater,SW04,H3,fish,fish,CKC,55,-25.81541626,7.924703,5.076759409
2016-SW04-JDT-10,2016,Sweetwater,SW04,H3,fish,fish,CKC,40,-28.62326,10.2413978,3.862162575
2016-SW04-JDT-09,2016,Sweetwater,SW04,H3,fish,fish,CKC,62,-27.202524,10.4994752,3.747139352
2016-SW04-CKC-58,2016,Sweetwater,SW04,H3,fish,fish,CKC,63,-27.02694813,8.5909028,4.04922365
2016-SW04-JDT-15,2016,Sweetwater,SW04,H3,fish,fish,CKC,41,-27.7040792,10.3174206,3.650616967
2016-SW04-SDS-30,2016,Sweetwater,SW04,H3,fish,fish,CKC,55,-27.9568792,9.5601935,3.996147679
2016-SW04-SDS-31,2016,Sweetwater,SW04,H3,fish,fish,CKC,145,-26.28281919,11.034,4.184883726
2016-SW04-SDS-32,2016,Sweetwater,SW04,H3,fish,fish,CKC,160,-25.7964568,10.6010858,3.734973145
2017-SW04-CKC-03,2016,Sweetwater,SW04,H3,fish,fish,CKC,90,-26.5618457,9.1344434,3.329775003
2016-SW04-CKC-61,2016,Sweetwater,SW04,H3,fish,fish,CKC,60,-24.351,8.364,3.22
2016-SW04-CKC-62,2016,Sweetwater,SW04,H3,fish,fish,CKC,62,-24.598,7.669,3.64
2016-SW04-CKC-72,2016,Sweetwater,SW04,H3,fish,fish,CKC,135,-25.21,11.31,3.78
2016-SW04-JDT-11,2017,Sweetwater,SW04,H3,fish,fish,CKC,41,-28.441244,10.4874716,3.785731774
2017-SW04-CKC-09,2017,Sweetwater,SW04,H3,fish,fish,CKC,53,-26.03767231,8.4048814,4.861588193
2017-SW04-CKC-16,2017,Sweetwater,SW04,H3,fish,fish,CKC,51,-26.06944,7.6083596,3.946465
2017-SW04-CKC-02,2017,Sweetwater,SW04,H3,fish,fish,CKC,105,-27.0997509,9.4592484,3.395737198
2017-SW04-CKC-01,2017,Sweetwater,SW04,H3,fish,fish,CKC,98,-26.5820677,9.02351,3.305387417
2017-SW04-CKC-07,2017,Sweetwater,SW04,H3,fish,fish,CKC,160,-25.9642856,8.8026426,3.35118991
2017-SW04-CKC-05,2017,Sweetwater,SW04,H3,fish,fish,CKC,136,-26.746877,9.0594884,3.408036653
2017-SW04-CKC-06,2017,Sweetwater,SW04,H3,fish,fish,CKC,150,-26.5527458,9.1854128,3.289334589
2017-SW04-CKC-08,2017,Sweetwater,SW04,H3,fish,fish,CKC,54,-26.5962231,8.468843,3.632052424
2017-SW04-CKC-04,2017,Sweetwater,SW04,H3,fish,fish,CKC,112,-27.2595047,9.648135,3.306777682
2017-SW04-CRP-29,2017,Sweetwater,SW04,H3,fish,fish,CKC,140,-25.12935771,9.9099778,4.217136275
2017-SW04-CKC-10,2017,Sweetwater,SW04,H3,fish,fish,CKC,58,-25.4910908,7.854212,3.909177826
2017-SW04-CKC-11,2017,Sweetwater,SW04,H3,fish,fish,CKC,54,-24.81746066,7.8582096,4.786527143
2017-SW04-CKC-12,2017,Sweetwater,SW04,H3,fish,fish,CKC,139,-25.2,9.56,3.5
2017-SW04-CKC-13,2017,Sweetwater,SW04,H3,fish,fish,CKC,149,-25.57,11.41,3.5
2017-SW04-CKC-14,2017,Sweetwater,SW04,H3,fish,fish,CKC,131,-26.8,11.41,3.5
2017-SW04-CKC-15,2017,Sweetwater,SW04,H3,fish,fish,CKC,45,-24.91,8.49,3.5
B-2016-SW04-H3-14,2016,Sweetwater,SW04,H3,invert,invert,Coenagrionidae,NA,-25.61850798,4.657524,4.564548026
B-2016-SW04-H2-7,2016,Sweetwater,SW04,H2,invert,invert,Corixidae,NA,-25.07075383,5.3673055,4.380247368
B-2016-SW04-H3-16,2016,Sweetwater,SW04,H3,invert,invert,Corixidae,NA,-26.84059021,4.3135464,4.521937297
B-2016-SW04-H3-16,2016,Sweetwater,SW04,H3,invert,invert,Corixidae,NA,-26.57919966,4.8768465,4.160064476
2016-SW04-CRP-03,2016,Sweetwater,SW04,H3,fish,fish,CRP,635,-28.3577753,8.7809598,4.063674002
2016-SW04-CRP-18,2016,Sweetwater,SW04,H3,fish,fish,CRP,60,-27.1236504,8.1207618,3.646098287
2016-SW04-CRP-17,2016,Sweetwater,SW04,H3,fish,fish,CRP,75,-27.7677848,9.2320951,3.48170884
2016-SW04-CRP-16,2016,Sweetwater,SW04,H3,fish,fish,CRP,78,-27.3370136,7.8286742,3.454497087
2016-SW04-CRP-23,2016,Sweetwater,SW04,H3,fish,fish,CRP,47,-27.02108114,9.5601935,4.255419594
2016-SW04-CRP-22,2016,Sweetwater,SW04,H3,fish,fish,CRP,57,-26.53607726,8.4418581,4.168419988
2016-SW04-CRP-20,2016,Sweetwater,SW04,H3,fish,fish,CRP,59,-27.9396888,8.7639547,3.681120232
2016-SW04-CRP-19,2016,Sweetwater,SW04,H3,fish,fish,CRP,60,-26.7505176,8.2758083,3.55000471
2016-SW04-CRP-24,2016,Sweetwater,SW04,H3,fish,fish,CRP,60,-25.9131993,7.704637,4.148030284
2016-SW04-CRP-02,2017,Sweetwater,SW04,H3,fish,fish,CRP,730,-27.7354264,8.9089982,3.507985622
2016-SW04-CRP-01,2017,Sweetwater,SW04,H3,fish,fish,CRP,631,-27.8820504,8.6179109,3.678761644
2016-SW04-CRP-21,2017,Sweetwater,SW04,H3,fish,fish,CRP,58,-28.6647192,9.8302745,3.816039602
2017-SW04-CRP-34,2017,Sweetwater,SW04,H3,fish,fish,CRP,55,-28.2989155,7.5274082,3.54633518
2017-SW04-CRP-32,2017,Sweetwater,SW04,H3,fish,fish,CRP,64,-27.7559548,7.1776182,3.471032365
2017-SW04-CRP-35,2017,Sweetwater,SW04,H3,fish,fish,CRP,50,-25.8904753,7.1566308,3.818221641
2017-SW04-CRP-37,2017,Sweetwater,SW04,H3,fish,fish,CRP,48,-28.10166815,8.47384,4.829703048
B-2016-SW04-H2-1,2016,Sweetwater,SW04,H2,invert,invert,Dytiscidae,NA,-27.03699139,5.6185314,5.628557156
B-2016-SW04-H3-20,2016,Sweetwater,SW04,H3,invert,invert,Dytiscidae,NA,-27.57483331,5.1238551,5.737840064
B-2016-SW04-H3-20,2016,Sweetwater,SW04,H3,invert,invert,Dytiscidae,NA,-27.72657688,5.3467653,5.664531626
B-2016-SW04-H3-22,2016,Sweetwater,SW04,H3,invert,invert,Elmidae-larvae,NA,-26.55766187,2.662806,5.722182143
B-2016-SW04-H3-22,2016,Sweetwater,SW04,H3,invert,invert,Elmidae-larvae,NA,-26.54493498,2.8766793,5.866528131
B-2016-SW04-H2-10,2016,Sweetwater,SW04,H2,invert,invert,Ephemeridae,NA,-26.97557693,3.1593201,5.778744976
B-2016-SW04-H3-31,2016,Sweetwater,SW04,H3,invert,invert,Ephemeridae,NA,-27.2028168,3.4600614,4.793268925
PP-16-H1-SW04-ALG-PEL--NA,2016,Sweetwater,SW04,H1,baseline,detritus,FBOM,NA,-24.5554168,4.2923241,8.898851122
PP-16-H1-SW04-FBOM-EROS--NA,2016,Sweetwater,SW04,H1,baseline,detritus,FBOM,NA,-26.2101928,0.9138403,7.580976593
PP-16-H1-SW04-FBOM-DEP--NA,2016,Sweetwater,SW04,H1,baseline,detritus,FBOM,NA,-24.525976,5.1394603,9.157584216
PP-16-H2-SW04-ALG-PEL--NA,2016,Sweetwater,SW04,H2,baseline,detritus,FBOM,NA,-24.6335872,2.2630204,9.790526352
PP-16-H3-SW04-FBOM-EROS--NA,2016,Sweetwater,SW04,H3,baseline,detritus,FBOM,NA,-23.5320952,1.5114637,9.593735168
PP-16-H3-SW04-FBOM-DEP--NA,2016,Sweetwater,SW04,H3,baseline,detritus,FBOM,NA,-24.2671,1.1844812,9.04875907
2016-SW04-H1-photo-macrophtye,2016,Sweetwater,SW04,H1,baseline,detritus,FBOM,NA,-22.51992944,5.165041,13.00652075
PP-17-H1-SW04-FBOM-DEP-63-A,2017,Sweetwater,SW04,H1,baseline,detritus,FBOM,NA,-25.6553546,4.0553317,10.17602068
PP-17-H2-SW04-FBOM-DEP-198-A,2017,Sweetwater,SW04,H2,baseline,detritus,FBOM,NA,-24.6259824,3.5433608,10.27229933
PP-17-H3-SW04-FBOM-DEP-183-A,2017,Sweetwater,SW04,H3,baseline,detritus,FBOM,NA,-23.3566586,2.7187971,9.844669664
2017-SW04-FHM-58,2016,Sweetwater,SW04,H3,fish,fish,FHM,50,-27.2716379,7.9981256,3.825911395
2017-SW04-FHM-60,2016,Sweetwater,SW04,H3,fish,fish,FHM,60,-27.6578781,7.1786176,3.62804239
2017-SW04-FHM-61,2016,Sweetwater,SW04,H3,fish,fish,FHM,49,-26.8196762,8.1450374,3.416016892
2017-SW04-FHM-62,2016,Sweetwater,SW04,H3,fish,fish,FHM,60,-25.9713633,8.1020632,3.744105278
2017-SW04-FHM-59,2017,Sweetwater,SW04,H3,fish,fish,FHM,53,-26.5487014,8.758669,3.321455879
2017-SW04-FHM-64,2017,Sweetwater,SW04,H3,fish,fish,FHM,45,-26.4526469,8.7196924,3.564042793
2017-SW04-FHM-55,2017,Sweetwater,SW04,H3,fish,fish,FHM,51,-27.1553614,8.6301458,3.333649771
2017-SW04-FHM-52,2017,Sweetwater,SW04,H3,fish,fish,FHM,58,-26.3212039,8.8446174,3.774999992
2017-SW04-H2-photo-filimentous,2017,Sweetwater,SW04,H2,baseline,photo,filimentous,NA,-29.4002248,2.1267688,17.71961198
B-2016-SW04-H2-1,2016,Sweetwater,SW04,H2,invert,invert,Gomphidae,NA,-28.028114,6.2506122,3.935465273
